1.2508e-05,1.1294e-06,4.933e-06,-9.7869e-08,-1.6255e-06,-3.9149e-06,6.1397e-08,-8.9403e-07,-6.6942e-07,1.8099e-07,-5.3977e-07,-4.1073e-07,-1.3425e-09,-4.8777e-07,-4.9136e-07
2.032e-06,1.7733e-05,2.7283e-06,-9.9632e-07,1.743e-06,-9.391e-07,-2.3477e-07,5.7927e-07,-1.7235e-07,-2.0466e-07,6.1161e-07,-9.1293e-08,-2.1153e-07,6.4991e-07,-1.5311e-07
2.7443e-06,8.8272e-07,2.996e-05,-2.8398e-07,9.8752e-08,1.8815e-07,-7.3146e-08,-2.0086e-09,-6.9292e-08,-2.357e-08,2.1666e-08,6.0273e-09,5.0255e-08,6.6256e-08,1.7461e-08
-7.1174e-07,-1.4219e-06,-7.892e-07,7.2833e-06,-6.4544e-07,3.7281e-06,-1.3163e-06,-2.1481e-06,-3.5243e-06,-9.7873e-07,-5.8837e-07,8.5422e-08,-2.5693e-07,8.1965e-08,5.2435e-07
-1.0372e-06,2.0596e-06,3.7059e-07,-4.0093e-07,1.1424e-05,-5.5867e-08,-7.6623e-07,-1.1855e-06,-1.5395e-06,-6.5771e-08,-2.0997e-06,-4.7529e-07,3.6638e-08,-1.7414e-06,-1.1861e-07
-7.1824e-06,-2.9144e-06,-1.8507e-06,3.4513e-06,-3.88e-07,1.7038e-05,7.1482e-07,4.0887e-08,-3.4952e-06,9.1837e-07,2.0986e-07,-2.6417e-06,-8.9849e-08,-1.8689e-07,-2.9072e-06
5.5049e-08,-2.9167e-07,-1.4451e-07,-1.8081e-06,-9.2125e-07,-3.648e-07,7.2878e-06,-7.7338e-07,3.8801e-06,-1.275e-06,-2.0401e-06,-3.5277e-06,-2.2513e-07,-1.4905e-07,3.7035e-07
-6.7781e-07,6.7487e-07,8.6545e-08,-1.9079e-06,-9.5923e-07,-2.7754e-07,-5.8207e-07,1.1504e-05,-5.8164e-08,-8.6269e-07,-8.5778e-07,-1.3041e-06,2.492e-07,-1.3169e-06,6.7795e-08
1.5705e-07,2.9189e-07,3.92e-07,-6.0201e-06,-2.9364e-06,-5.4619e-06,3.6024e-06,-3.5925e-07,1.72e-05,7.5009e-07,1.9301e-07,-3.8955e-06,5.621e-08,1.6784e-08,-3.1234e-06
1.3548e-07,-3.0355e-07,-1.1725e-07,-8.4082e-07,1.3786e-07,2.1761e-07,-1.7065e-06,-9.8626e-07,-3.1488e-07,7.1289e-06,-9.5634e-07,3.6737e-06,-2.9537e-07,-1.6877e-06,-3.1022e-06
-3.4372e-07,6.8464e-07,9.8054e-08,-7.1498e-07,-2.1043e-06,-3.3253e-07,-1.7586e-06,-6.0958e-07,-1.1398e-07,-7.3481e-07,1.1584e-05,-6.8513e-08,-5.1301e-07,-2.6493e-07,-9.22e-07
-4.2694e-07,-1.4389e-07,-3.9918e-08,1.5346e-06,4.6446e-07,-2.2385e-06,-6.0253e-06,-2.7032e-06,-5.8782e-06,3.5324e-06,-3.023e-07,1.725e-05,-8.6448e-08,-3.9989e-08,-3.9222e-06
-8.1013e-08,-2.5945e-07,4.431e-09,-2.4734e-07,4.1938e-08,-8.467e-08,-2.1028e-07,2.5712e-07,6.8701e-08,-4.9048e-07,-6.2661e-07,-1.9742e-07,4.9013e-06,-2.8141e-06,1.7712e-06
-3.4283e-07,7.3473e-07,1.5433e-07,-2.7247e-08,-1.8072e-06,-2.5319e-07,-2.441e-07,-1.3761e-06,-3.5601e-08,-1.2883e-06,-2.5096e-08,2.0703e-07,-2.8133e-06,1.1104e-05,-1.173e-06
-6.2089e-07,-2.2914e-07,-5.6465e-08,8.5435e-07,7.5034e-08,-2.7057e-06,1.5225e-06,7.5795e-07,-2.4264e-06,-5.4716e-06,-2.3216e-06,-5.3379e-06,1.721e-06,-1.2217e-06,1.6484e-05
