3.4748e-06,-3.6182e-07,9.9054e-07,6.6147e-08,-6.1012e-07,-1.509e-06,6.9404e-08,-3.6151e-07,-2.1209e-07,8.793e-08,-2.1952e-07,-1.4932e-07,-3.6595e-09,-2.0817e-07,-1.9447e-07
-3.6182e-07,6.4546e-06,4.5379e-07,-3.7514e-07,7.228e-07,-3.5612e-07,-9.8595e-08,2.1962e-07,-5.4629e-08,-1.029e-07,2.351e-07,-4.643e-08,-7.8017e-08,2.714e-07,-5.7962e-08
9.9054e-07,4.5379e-07,1.1803e-05,-1.0091e-07,6.2402e-08,1.93e-07,-1.7393e-08,-1.3303e-08,5.5209e-08,-1.7434e-08,-6.037e-09,3.4501e-08,1.6482e-08,9.2458e-09,2.0481e-08
6.6147e-08,-3.7514e-07,-1.0091e-07,2.0808e-06,-6.894e-07,1.0113e-06,-3.0559e-07,-7.6134e-07,-1.2707e-06,-2.421e-07,-1.7081e-07,1.578e-07,-1.1224e-07,2.5483e-08,2.1049e-07
-6.1012e-07,7.228e-07,6.2402e-08,-6.894e-07,4.2509e-06,-3.1365e-07,-1.2644e-07,-3.8963e-07,-5.342e-07,1.0337e-07,-7.9746e-07,-1.123e-07,1.7808e-08,-7.1485e-07,-5.1401e-08
-1.509e-06,-3.5612e-07,1.93e-07,1.0113e-06,-3.1365e-07,6.4087e-06,1.2643e-07,-8.9062e-08,-1.4391e-06,1.6977e-07,-6.3945e-08,-1.1626e-06,-3.0521e-08,-8.6644e-08,-1.1704e-06
6.9404e-08,-9.8595e-08,-1.7393e-08,-3.0559e-07,-1.2644e-07,1.2643e-07,2.0644e-06,-7.5089e-07,1.0675e-06,-2.8494e-07,-7.0782e-07,-1.2715e-06,-1.0222e-07,-7.9896e-08,1.6411e-07
-3.6151e-07,2.1962e-07,-1.3303e-08,-7.6134e-07,-3.8963e-07,-8.9062e-08,-7.5089e-07,4.2974e-06,-3.174e-07,-1.6387e-07,-2.4756e-07,-4.3822e-07,1.0359e-07,-5.4526e-07,3.6527e-08
-2.1209e-07,-5.4629e-08,5.5209e-08,-1.2707e-06,-5.342e-07,-1.4391e-06,1.0675e-06,-3.174e-07,6.473e-06,1.3848e-07,-3.3728e-08,-1.591e-06,1.8408e-08,-2.4408e-08,-1.2386e-06
8.793e-08,-1.029e-07,-1.7434e-08,-2.421e-07,1.0337e-07,1.6977e-07,-2.8494e-07,-1.6387e-07,1.3848e-07,2.0523e-06,-7.8665e-07,1.0172e-06,-1.155e-07,-6.8573e-07,-1.2523e-06
-2.1952e-07,2.351e-07,-6.037e-09,-1.7081e-07,-7.9746e-07,-6.3945e-08,-7.0782e-07,-2.4756e-07,-3.3728e-08,-7.8665e-07,4.3524e-06,-2.977e-07,-2.0077e-07,-9.9006e-08,-3.8481e-07
-1.4932e-07,-4.643e-08,3.4501e-08,1.578e-07,-1.123e-07,-1.1626e-06,-1.2715e-06,-4.3822e-07,-1.591e-06,1.0172e-06,-2.977e-07,6.486e-06,-3.903e-08,-2.0684e-08,-1.5169e-06
-3.6595e-09,-7.8017e-08,1.6482e-08,-1.1224e-07,1.7808e-08,-3.0521e-08,-1.0222e-07,1.0359e-07,1.8408e-08,-1.155e-07,-2.0077e-07,-3.903e-08,1.8808e-06,-1.1428e-06,6.8495e-07
-2.0817e-07,2.714e-07,9.2458e-09,2.5483e-08,-7.1485e-07,-8.6644e-08,-7.9896e-08,-5.4526e-07,-2.4408e-08,-6.8573e-07,-9.9006e-08,-2.0684e-08,-1.1428e-06,4.4421e-06,-4.6079e-07
-1.9447e-07,-5.7962e-08,2.0481e-08,2.1049e-07,-5.1401e-08,-1.1704e-06,1.6411e-07,3.6527e-08,-1.2386e-06,-1.2523e-06,-3.8481e-07,-1.5169e-06,6.8495e-07,-4.6079e-07,6.4164e-06
