1.2542e-06,-2.1029e-07,1.4503e-06,1.0752e-08,-2.1104e-07,-1.389e-06,4.1755e-08,-8.5511e-08,-1.4981e-07,5.4479e-08,-7.5018e-08,-9.461e-08,-1.8938e-08,-1.109e-07,-2.3017e-07
-2.1029e-07,1.7141e-06,-1.0219e-06,-2.5205e-07,4.5865e-07,-1.1417e-06,-7.9368e-08,2.6365e-07,-6.0856e-08,-7.8723e-08,2.0777e-07,-1.8145e-07,-1.0529e-07,1.669e-07,-2.4227e-07
1.4503e-06,-1.0219e-06,1.0333e-05,7.7273e-09,-1.5953e-07,-8.6789e-07,-1.5246e-08,2.4384e-08,-3.4681e-07,-6.276e-08,4.2952e-08,-2.5151e-07,-3.7997e-08,4.3814e-08,-1.1359e-07
1.0752e-08,-2.5205e-07,7.7273e-09,6.9949e-07,-3.2526e-07,1.0954e-06,-8.7075e-08,-1.9721e-07,-1.099e-06,-3.755e-08,-2.0087e-09,1.6469e-07,-1.0124e-08,-1.2781e-08,1.7071e-07
-2.1104e-07,4.5865e-07,-1.5953e-07,-3.2526e-07,1.222e-06,-7.3148e-07,-1.6822e-07,1.6304e-07,-6.3877e-07,3.2545e-08,-8.1171e-08,3.7498e-07,3.6162e-09,-1.2434e-07,1.6668e-07
-1.389e-06,-1.1417e-06,-8.6789e-07,1.0954e-06,-7.3148e-07,7.2235e-06,5.1274e-08,3.7865e-09,-1.8143e-06,8.2158e-08,2.3229e-07,-8.7607e-07,-9.454e-08,1.1521e-07,-9.8453e-07
4.1755e-08,-7.9368e-08,-1.5246e-08,-8.7075e-08,-1.6822e-07,5.1274e-08,7.0394e-07,-3.2917e-07,1.169e-06,-8.462e-08,-1.8599e-07,-1.1106e-06,-1.5151e-08,-2.9411e-09,1.4058e-07
-8.5511e-08,2.6365e-07,2.4384e-08,-1.9721e-07,1.6304e-07,3.7865e-09,-3.2917e-07,1.2587e-06,-6.3513e-07,-1.7235e-07,1.767e-07,-6.0624e-07,6.7378e-09,-5.0328e-08,3.3532e-07
-1.4981e-07,-6.0856e-08,-3.4681e-07,-1.099e-06,-6.3877e-07,-1.8143e-06,1.169e-06,-6.3513e-07,7.3084e-06,7.0433e-08,8.6178e-08,-2.2025e-06,-5.1957e-08,1.6117e-07,-1.236e-06
5.4479e-08,-7.8723e-08,-6.276e-08,-3.755e-08,3.2545e-08,8.2158e-08,-8.462e-08,-1.7235e-07,7.0433e-08,7.0544e-07,-3.2689e-07,1.156e-06,-7.1284e-08,-2.0183e-07,-1.1317e-06
-7.5018e-08,2.0777e-07,4.2952e-08,-2.0087e-09,-8.1171e-08,2.3229e-07,-1.8599e-07,1.767e-07,8.6178e-08,-3.2689e-07,1.2829e-06,-6.1926e-07,-2.1244e-07,2.0453e-07,-7.2945e-07
-9.461e-08,-1.8145e-07,-2.5151e-07,1.6469e-07,3.7498e-07,-8.7607e-07,-1.1106e-06,-6.0624e-07,-2.2025e-06,1.156e-06,-6.1926e-07,7.2768e-06,-9.9484e-08,-4.1942e-08,-2.2409e-06
-1.8938e-08,-1.0529e-07,-3.7997e-08,-1.0124e-08,3.6162e-09,-9.454e-08,-1.5151e-08,6.7378e-09,-5.1957e-08,-7.1284e-08,-2.1244e-07,-9.9484e-08,6.0326e-07,-4.6582e-07,9.9259e-07
-1.109e-07,1.669e-07,4.3814e-08,-1.2781e-08,-1.2434e-07,1.1521e-07,-2.9411e-09,-5.0328e-08,1.6117e-07,-2.0183e-07,2.0453e-07,-4.1942e-08,-4.6582e-07,1.2076e-06,-8.4401e-07
-2.3017e-07,-2.4227e-07,-1.1359e-07,1.7071e-07,1.6668e-07,-9.8453e-07,1.4058e-07,3.3532e-07,-1.236e-06,-1.1317e-06,-7.2945e-07,-2.2409e-06,9.9259e-07,-8.4401e-07,7.521e-06
